user_id,second_purchase_item_quantity,third_purchase_item_quantity,fourth_purchase_item_quantity,fifth_purchase_item_quantity,status_f3,status_f4,status_f5
2437,1,1,1,1,維持,維持,維持
2438,3,3,3,3,維持,維持,維持
2439,3,3,3,3,維持,維持,維持
2441,2,2,2,2,維持,維持,維持
2447,3,3,3,3,維持,維持,維持
2448,2,2,2,2,維持,維持,維持
28890,3,3,3,2,維持,維持,減少
2460,3,3,3,,維持,維持,
2461,3,3,3,3,維持,維持,維持
2463,3,3,3,3,維持,維持,維持
2464,3,3,3,3,維持,維持,維持
2467,3,2,2,2,減少,維持,維持
29473,2,2,2,2,維持,維持,維持
2476,2,,,,,,
2485,3,3,3,3,維持,維持,維持
32740,3,2,2,2,減少,維持,維持
2498,2,2,2,2,維持,維持,維持
2500,3,3,3,3,維持,維持,維持
2502,3,3,3,3,維持,維持,維持
2509,1,1,1,1,維持,維持,維持
2510,3,3,3,3,維持,維持,維持
2517,2,2,,,維持,,
34169,3,3,3,2,維持,維持,減少
35924,2,2,2,2,維持,維持,維持
2521,3,3,3,3,維持,維持,維持
2522,1,1,1,1,維持,維持,維持
2525,2,2,2,2,維持,維持,維持
2530,2,2,2,,維持,維持,
2533,3,3,3,3,維持,維持,維持
2536,3,3,3,3,維持,維持,維持
2537,2,2,2,2,維持,維持,維持
2539,1,1,1,1,維持,維持,維持
40662,3,3,3,1,維持,維持,減少
2543,3,,,,,,
2545,3,3,3,3,維持,維持,維持
2546,3,3,3,3,維持,維持,維持
2547,3,3,3,3,維持,維持,維持
2549,2,2,2,2,維持,維持,維持
2555,3,3,3,3,維持,維持,維持
2557,2,2,2,2,維持,維持,維持
2559,3,3,,,維持,,
2560,2,2,2,2,維持,維持,維持
2570,2,2,2,2,維持,維持,維持
2581,1,1,1,1,維持,維持,維持
2582,3,3,3,3,維持,維持,維持
2583,2,2,2,2,維持,維持,維持
2592,2,2,2,2,維持,維持,維持
40743,3,3,3,1,維持,維持,減少
2598,3,3,3,3,維持,維持,維持
2600,3,3,3,3,維持,維持,維持
2608,2,,,,,,
2610,3,,,,,,
2617,2,2,2,2,維持,維持,維持
2618,3,3,3,3,維持,維持,維持
2619,3,3,3,3,維持,維持,維持
2622,2,2,2,2,維持,維持,維持
2626,1,1,1,1,維持,維持,維持
2632,3,,,,,,
42220,3,3,3,2,維持,維持,減少
2636,2,2,2,2,維持,維持,維持
2644,2,,,,,,
2656,3,3,3,3,維持,維持,維持
2660,3,3,3,3,維持,維持,維持
2668,3,3,3,3,維持,維持,維持
2670,3,3,3,3,維持,維持,維持
2673,2,2,2,2,維持,維持,維持
2676,3,3,3,3,維持,維持,維持
2681,2,2,2,,維持,維持,
2685,2,2,2,2,維持,維持,維持
2687,2,2,2,2,維持,維持,維持
2690,3,3,3,3,維持,維持,維持
2691,3,3,,,維持,,
2695,2,,,,,,
42943,3,3,3,2,維持,維持,減少
2713,2,2,2,,維持,維持,
2714,3,3,3,3,維持,維持,維持
2722,2,,,,,,
2723,1,1,2,2,維持,増加,維持
2727,3,3,,,維持,,
2730,3,3,3,3,維持,維持,維持
2731,3,3,3,3,維持,維持,維持
2736,2,,,,,,
2737,3,3,3,3,維持,維持,維持
2747,3,3,3,3,維持,維持,維持
2749,3,3,3,3,維持,維持,維持
2752,3,3,3,3,維持,維持,維持
2760,1,1,1,1,維持,維持,維持
2765,3,,,,,,
44729,3,2,2,2,減少,維持,維持
45941,3,3,2,2,維持,減少,維持
2777,3,,,,,,
2780,1,1,1,1,維持,維持,維持
2784,3,,,,,,
2789,3,3,3,,維持,維持,
2794,2,2,2,2,維持,維持,維持
2797,3,3,3,3,維持,維持,維持
47110,3,3,2,3,維持,減少,増加
2804,3,3,3,3,維持,維持,維持
2809,3,,,,,,
2811,2,,,,,,
2814,1,1,1,1,維持,維持,維持
2820,3,3,,,維持,,
2830,3,3,3,3,維持,維持,維持
2832,2,,,,,,
2834,3,3,3,3,維持,維持,維持
2835,3,3,3,3,維持,維持,維持
47742,3,3,1,1,維持,減少,維持
2839,2,2,2,,維持,維持,
2843,3,3,3,3,維持,維持,維持
2848,2,2,2,2,維持,維持,維持
2849,2,2,2,2,維持,維持,維持
2850,3,3,3,3,維持,維持,維持
2856,1,1,1,,維持,維持,
2858,3,3,3,3,維持,維持,維持
2860,3,,,,,,
2868,3,3,3,3,維持,維持,維持
47941,3,3,3,2,維持,維持,減少
2878,3,3,3,3,維持,維持,維持
2884,2,2,,,維持,,
2886,3,3,3,3,維持,維持,維持
2888,2,2,1,,維持,減少,
2890,3,3,3,3,維持,維持,維持
2892,3,,,,,,
2894,3,3,3,3,維持,維持,維持
50227,2,2,1,3,維持,減少,増加
2898,2,2,2,2,維持,維持,維持
2900,3,3,3,3,維持,維持,維持
2903,3,3,3,3,維持,維持,維持
2911,2,2,,,維持,,
2914,3,3,3,3,維持,維持,維持
2916,3,3,3,3,維持,維持,維持
54760,2,2,2,2,維持,維持,維持
2927,2,2,2,2,維持,維持,維持
55098,2,2,2,2,維持,維持,維持
2929,3,3,3,3,維持,維持,維持
56631,2,3,3,3,増加,維持,維持
2933,3,3,3,,維持,維持,
2935,3,3,3,3,維持,維持,維持
2936,3,3,3,3,維持,維持,維持
2943,1,1,1,1,維持,維持,維持
2944,2,2,2,2,維持,維持,維持
34577,1,1,1,1,維持,維持,維持
2956,3,3,3,3,維持,維持,維持
2958,3,3,,,維持,,
2962,3,3,3,,維持,維持,
2963,3,3,3,3,維持,維持,維持
2965,3,3,3,3,維持,維持,維持
2968,1,1,1,1,維持,維持,維持
2970,2,2,2,2,維持,維持,維持
2978,3,,,,,,
2982,1,1,1,,維持,維持,
2985,2,2,2,2,維持,維持,維持
2991,3,3,,,維持,,
2992,2,,,,,,
2995,3,3,,,維持,,
3000,2,2,2,2,維持,維持,維持
3001,2,2,2,2,維持,維持,維持
3002,2,2,2,2,維持,維持,維持
3004,3,3,3,3,維持,維持,維持
3005,2,2,2,2,維持,維持,維持
3012,1,,,,,,
3015,1,1,,,維持,,
3017,3,3,3,3,維持,維持,維持
3025,1,1,1,1,維持,維持,維持
3026,3,,,,,,
50590,1,1,1,1,維持,維持,維持
3044,3,,,,,,
3054,3,3,3,3,維持,維持,維持
3066,3,2,2,2,減少,維持,維持
3067,3,3,3,3,維持,維持,維持
3069,2,2,2,2,維持,維持,維持
3071,3,3,3,3,維持,維持,維持
3073,3,3,3,3,維持,維持,維持
3076,3,3,3,3,維持,維持,維持
3083,2,2,2,2,維持,維持,維持
3092,3,3,,,維持,,
1447,1,1,1,2,維持,維持,増加
3097,3,3,3,3,維持,維持,維持
3103,3,3,3,3,維持,維持,維持
3105,3,3,3,3,維持,維持,維持
1656,1,1,1,1,維持,維持,維持
3108,1,1,1,1,維持,維持,維持
3112,3,3,3,3,維持,維持,維持
3118,3,3,3,3,維持,維持,維持
3120,3,2,2,2,減少,維持,維持
28271,1,1,1,1,維持,維持,維持
3126,1,,,,,,
36711,1,1,1,1,維持,維持,維持
192,3,3,2,2,維持,減少,維持
3140,1,,,,,,
3144,2,3,3,3,増加,維持,維持
441,2,2,2,2,維持,維持,維持
3146,3,3,3,3,維持,維持,維持
3148,2,2,2,,維持,維持,
3150,3,3,3,3,維持,維持,維持
3151,3,3,3,3,維持,維持,維持
3158,3,3,3,3,維持,維持,維持
536,2,2,2,2,維持,維持,維持
3167,3,,,,,,
3171,3,,,,,,
3172,3,,,,,,
3176,2,2,2,2,維持,維持,維持
3178,3,3,3,3,維持,維持,維持
3179,3,3,3,3,維持,維持,維持
3188,3,3,3,3,維持,維持,維持
1299,2,3,3,2,増加,維持,減少
3190,3,3,3,3,維持,維持,維持
1894,1,1,1,1,維持,維持,維持
3206,3,3,3,3,維持,維持,維持
3207,1,1,1,1,維持,維持,維持
3208,2,2,,,維持,,
3209,2,2,2,2,維持,維持,維持
1966,2,2,2,2,維持,維持,維持
3218,2,2,,,維持,,
3220,3,3,2,2,維持,減少,維持
3222,3,3,3,3,維持,維持,維持
3223,3,3,3,3,維持,維持,維持
3230,2,2,2,2,維持,維持,維持
3232,2,2,3,3,維持,増加,維持
3234,1,1,1,1,維持,維持,維持
3239,3,3,3,3,維持,維持,維持
3241,1,,,,,,
3247,3,3,2,2,維持,減少,維持
3254,2,,,,,,
3257,1,1,1,1,維持,維持,維持
3259,3,,,,,,
3260,3,,,,,,
3261,3,3,3,3,維持,維持,維持
3262,1,1,1,1,維持,維持,維持
3267,2,,,,,,
3268,3,3,3,3,維持,維持,維持
3275,2,2,2,2,維持,維持,維持
3276,3,3,3,3,維持,維持,維持
3277,3,3,3,3,維持,維持,維持
3281,2,,,,,,
3287,3,3,3,3,維持,維持,維持
3294,2,,,,,,
3296,3,3,3,3,維持,維持,維持
3298,3,3,3,3,維持,維持,維持
3684,2,2,2,2,維持,維持,維持
3302,3,3,3,3,維持,維持,維持
3305,1,1,1,1,維持,維持,維持
5687,3,3,3,1,維持,維持,減少
3311,2,,,,,,
3312,3,3,3,3,維持,維持,維持
3314,1,1,1,1,維持,維持,維持
3315,2,2,,,維持,,
3319,3,3,3,,維持,維持,
3325,2,2,2,2,維持,維持,維持
3326,1,1,1,1,維持,維持,維持
7041,2,2,2,2,維持,維持,維持
3330,2,2,2,2,維持,維持,維持
3334,1,1,1,1,維持,維持,維持
3335,1,1,,,維持,,
3336,3,3,3,3,維持,維持,維持
3342,3,3,,,維持,,
3347,3,3,3,3,維持,維持,維持
3350,3,,,,,,
7435,3,3,2,2,維持,減少,維持
9733,2,2,2,2,維持,維持,維持
3355,2,2,2,2,維持,維持,維持
11317,3,3,2,2,維持,減少,維持
12721,2,2,2,2,維持,維持,維持
3361,3,3,3,3,維持,維持,維持
3362,3,,,,,,
3364,3,3,3,3,維持,維持,維持
3369,3,3,3,3,維持,維持,維持
3370,3,,,,,,
3373,2,2,2,2,維持,維持,維持
3379,3,3,3,3,維持,維持,維持
3383,2,,,,,,
13853,2,2,2,2,維持,維持,維持
3392,3,3,3,3,維持,維持,維持
3395,3,3,,,維持,,
3420,2,2,1,1,維持,減少,維持
3422,3,,,,,,
3423,3,3,3,3,維持,維持,維持
3425,2,2,2,2,維持,維持,維持
3429,3,3,3,3,維持,維持,維持
3430,2,2,2,,維持,維持,
3433,3,3,3,3,維持,維持,維持
3435,3,3,3,3,維持,維持,維持
3436,3,3,3,3,維持,維持,維持
3438,3,3,3,3,維持,維持,維持
3439,3,,,,,,
3441,3,3,3,3,維持,維持,維持
3442,3,,,,,,
3444,3,3,3,3,維持,維持,維持
14011,1,1,1,1,維持,維持,維持
3446,2,1,1,1,減少,維持,維持
3449,3,3,3,3,維持,維持,維持
3450,3,3,3,3,維持,維持,維持
3452,2,2,2,2,維持,維持,維持
3453,2,2,2,2,維持,維持,維持
3455,3,2,2,2,減少,維持,維持
3457,3,3,,,維持,,
15265,2,2,2,2,維持,維持,維持
15822,3,3,3,1,維持,維持,減少
3464,1,1,1,1,維持,維持,維持
3465,3,3,3,3,維持,維持,維持
3466,2,2,2,2,維持,維持,維持
3470,3,3,,,維持,,
16673,2,2,2,2,維持,維持,維持
3480,3,3,,,維持,,
3481,2,2,2,2,維持,維持,維持
3483,3,3,3,3,維持,維持,維持
3490,3,3,3,3,維持,維持,維持
17738,2,2,3,3,維持,増加,維持
3495,3,3,3,,維持,維持,
3504,3,3,3,3,維持,維持,維持
18158,3,3,2,2,維持,減少,維持
3510,2,2,2,2,維持,維持,維持
18804,3,3,2,2,維持,減少,維持
19476,2,2,2,2,維持,維持,維持
3519,3,3,,,維持,,
19813,3,3,2,2,維持,減少,維持
20056,3,1,1,1,減少,維持,維持
3526,2,2,2,2,維持,維持,維持
3527,2,2,,,維持,,
3530,3,3,3,3,維持,維持,維持
3532,2,2,2,2,維持,維持,維持
3534,3,3,3,3,維持,維持,維持
20057,2,2,2,2,維持,維持,維持
3540,2,2,,,維持,,
3541,2,2,2,1,維持,維持,減少
3546,2,2,2,2,維持,維持,維持
3551,3,3,3,3,維持,維持,維持
3553,2,2,2,2,維持,維持,維持
3554,3,3,3,3,維持,維持,維持
21798,1,1,1,1,維持,維持,維持
3582,3,3,3,3,維持,維持,維持
22845,3,3,2,2,維持,減少,維持
3592,3,3,3,3,維持,維持,維持
3595,2,2,2,2,維持,維持,維持
3601,3,3,3,3,維持,維持,維持
23144,3,3,3,1,維持,維持,減少
3609,2,2,2,2,維持,維持,維持
3611,3,3,3,3,維持,維持,維持
3613,3,3,3,3,維持,維持,維持
3622,2,2,2,2,維持,維持,維持
3623,2,2,2,2,維持,維持,維持
3624,3,,,,,,
3626,2,2,2,2,維持,維持,維持
3633,3,3,3,3,維持,維持,維持
23875,3,3,2,2,維持,減少,維持
3644,3,3,,,維持,,
3648,3,3,3,3,維持,維持,維持
3649,3,3,,,維持,,
3652,2,2,2,,維持,維持,
3662,3,3,3,3,維持,維持,維持
3667,2,2,2,2,維持,維持,維持
25875,1,3,3,3,増加,維持,維持
3669,3,3,3,3,維持,維持,維持
3674,1,,,,,,
3675,1,1,1,1,維持,維持,維持
3676,2,2,2,2,維持,維持,維持
28367,3,3,2,2,維持,減少,維持
3678,3,3,3,,維持,維持,
3682,3,3,3,3,維持,維持,維持
29107,3,3,2,2,維持,減少,維持
3691,2,2,,,維持,,
3694,3,,,,,,
3695,3,3,3,3,維持,維持,維持
3697,3,3,3,,維持,維持,
3698,3,3,3,3,維持,維持,維持
3707,2,2,2,2,維持,維持,維持
3711,2,2,2,2,維持,維持,維持
30678,2,2,2,2,維持,維持,維持
3716,2,2,2,,維持,維持,
31586,3,3,3,1,維持,維持,減少
3722,2,2,2,2,維持,維持,維持
3723,3,,,,,,
3725,3,3,3,3,維持,維持,維持
32024,1,1,1,1,維持,維持,維持
3727,3,3,3,3,維持,維持,維持
3733,2,,,,,,
3737,3,3,3,2,維持,維持,減少
35271,3,3,3,1,維持,維持,減少
3744,3,3,3,3,維持,維持,維持
35376,3,3,2,2,維持,減少,維持
3747,3,,,,,,
38262,3,3,3,1,維持,維持,減少
3753,2,2,2,2,維持,維持,維持
3755,3,3,3,3,維持,維持,維持
3756,3,3,3,,維持,維持,
3758,2,2,2,1,維持,維持,減少
3761,3,3,3,3,維持,維持,維持
3762,1,1,1,1,維持,維持,維持
3766,2,2,2,2,維持,維持,維持
3768,3,3,3,3,維持,維持,維持
3770,2,,,,,,
3774,1,1,1,1,維持,維持,維持
3776,1,1,1,1,維持,維持,維持
3777,3,3,3,3,維持,維持,維持
3784,2,2,2,2,維持,維持,維持
38673,3,2,2,2,減少,維持,維持
3791,3,3,3,3,維持,維持,維持
3792,2,2,2,2,維持,維持,維持
3794,2,2,2,2,維持,維持,維持
3799,3,3,3,3,維持,維持,維持
3800,3,3,,,維持,,
3805,3,3,3,3,維持,維持,維持
3807,3,3,3,3,維持,維持,維持
3809,3,3,3,3,維持,維持,維持
3812,2,2,2,2,維持,維持,維持
3816,3,3,3,3,維持,維持,維持
3818,3,3,3,3,維持,維持,維持
3823,3,3,3,3,維持,維持,維持
42723,3,3,2,2,維持,減少,維持
3827,2,2,2,,維持,維持,
3831,3,3,3,3,維持,維持,維持
3834,3,3,3,3,維持,維持,維持
3835,1,1,,,維持,,
3837,3,,,,,,
3838,3,3,3,3,維持,維持,維持
3840,3,3,3,3,維持,維持,維持
3842,3,3,3,3,維持,維持,維持
3843,2,,,,,,
3848,3,3,3,3,維持,維持,維持
3849,3,,,,,,
3850,3,3,2,2,維持,減少,維持
3853,3,,,,,,
3854,2,2,2,2,維持,維持,維持
3861,3,3,3,3,維持,維持,維持
45980,2,2,2,2,維持,維持,維持
3863,3,3,3,3,維持,維持,維持
3866,2,,,,,,
3871,3,3,3,3,維持,維持,維持
49510,3,3,2,2,維持,減少,維持
3874,3,,,,,,
3879,2,2,2,,維持,維持,
3880,2,2,2,,維持,維持,
3881,3,,,,,,
3885,3,,,,,,
3891,2,2,2,2,維持,維持,維持
3892,3,,,,,,
3893,2,2,2,2,維持,維持,維持
51534,3,3,2,2,維持,減少,維持
3897,2,2,2,2,維持,維持,維持
54023,3,3,3,1,維持,維持,減少
3906,3,3,3,3,維持,維持,維持
3907,2,2,2,2,維持,維持,維持
55012,3,3,2,2,維持,減少,維持
3920,1,1,1,2,維持,維持,増加
3921,2,2,2,2,維持,維持,維持
3922,2,2,3,3,維持,増加,維持
3937,2,2,2,,維持,維持,
3938,2,,,,,,
3939,2,2,2,2,維持,維持,維持
55795,2,2,2,2,維持,維持,維持
56009,3,3,3,1,維持,維持,減少
3953,2,2,2,2,維持,維持,維持
3958,2,,,,,,
3960,2,2,2,2,維持,維持,維持
3962,3,3,3,3,維持,維持,維持
3963,2,2,2,2,維持,維持,維持
3964,3,,,,,,
3968,2,2,2,,維持,維持,
3972,1,1,1,1,維持,維持,維持
3975,3,3,3,3,維持,維持,維持
3979,1,2,,,増加,,
3982,3,3,3,3,維持,維持,維持
56650,2,2,2,2,維持,維持,維持
3991,2,2,2,2,維持,維持,維持
3996,3,3,3,3,維持,維持,維持
3997,3,3,3,,維持,維持,
4003,3,3,3,3,維持,維持,維持
57643,2,2,2,2,維持,維持,維持
4007,3,3,3,3,維持,維持,維持
4009,3,3,3,3,維持,維持,維持
4012,3,2,2,2,減少,維持,維持
4018,3,3,3,3,維持,維持,維持
4022,2,2,2,2,維持,維持,維持
4024,3,3,3,3,維持,維持,維持
4025,2,2,2,2,維持,維持,維持
4026,3,3,,,維持,,
4029,3,3,3,3,維持,維持,維持
4031,2,2,2,2,維持,維持,維持
4035,1,1,,,維持,,
4037,2,2,2,2,維持,維持,維持
4047,3,3,3,3,維持,維持,維持
4048,2,2,2,2,維持,維持,維持
58028,3,3,2,2,維持,減少,維持
4057,3,3,3,3,維持,維持,維持
4061,3,3,3,3,維持,維持,維持
4066,3,3,3,3,維持,維持,維持
4067,3,3,3,3,維持,維持,維持
59002,3,3,2,2,維持,減少,維持
59409,2,2,2,2,維持,維持,維持
4077,3,3,3,3,維持,維持,維持
4080,3,3,3,3,維持,維持,維持
4081,1,1,1,1,維持,維持,維持
4087,2,2,2,2,維持,維持,維持
4089,3,3,3,3,維持,維持,維持
59737,2,2,2,2,維持,維持,維持
4097,3,,,,,,
4098,3,3,3,,維持,維持,
4099,3,3,3,3,維持,維持,維持
4101,2,2,2,2,維持,維持,維持
4102,3,,,,,,
6154,3,1,1,1,減少,維持,維持
4105,3,3,3,3,維持,維持,維持
4106,3,3,3,3,維持,維持,維持
4108,2,2,2,2,維持,維持,維持
4113,3,,,,,,
4114,3,3,3,3,維持,維持,維持
4119,2,2,,,維持,,
4127,2,,,,,,
4130,3,3,3,3,維持,維持,維持
4131,3,3,,,維持,,
4132,2,2,2,2,維持,維持,維持
4135,2,2,2,2,維持,維持,維持
4136,3,3,3,3,維持,維持,維持
53579,1,3,3,3,増加,維持,維持
4143,2,2,,,維持,,
36658,2,2,2,2,維持,維持,維持
4154,3,,,,,,
4156,3,,,,,,
4160,3,3,3,3,維持,維持,維持
20760,1,1,1,1,維持,維持,維持
4194,3,3,3,3,維持,維持,維持
4196,3,3,3,3,維持,維持,維持
4203,2,2,2,2,維持,維持,維持
4204,3,3,3,2,維持,維持,減少
4205,3,,,,,,
4208,3,,,,,,
4209,3,,,,,,
4210,1,1,1,1,維持,維持,維持
4216,3,,,,,,
4220,3,3,3,3,維持,維持,維持
4225,2,,,,,,
24142,2,2,2,2,維持,維持,維持
4235,1,1,1,1,維持,維持,維持
4236,3,3,3,3,維持,維持,維持
4240,2,2,2,2,維持,維持,維持
4242,3,3,3,3,維持,維持,維持
26501,3,3,2,2,維持,減少,維持
4247,2,2,,,維持,,
4248,3,3,3,,維持,維持,
4249,3,3,3,3,維持,維持,維持
5975,1,1,1,1,維持,維持,維持
4251,3,3,3,3,維持,維持,維持
12996,2,2,2,2,維持,維持,維持
4267,2,2,2,2,維持,維持,維持
4269,3,3,3,3,維持,維持,維持
17670,2,2,2,2,維持,維持,維持
4273,2,2,3,,維持,増加,
30473,1,1,1,1,維持,維持,維持
4277,3,3,3,3,維持,維持,維持
4278,1,1,1,,維持,維持,
4279,3,3,3,3,維持,維持,維持
39431,2,2,2,2,維持,維持,維持
4285,3,3,3,3,維持,維持,維持
51610,2,2,2,2,維持,維持,維持
4295,1,,,,,,
4296,2,2,2,2,維持,維持,維持
4302,2,2,2,2,維持,維持,維持
4305,2,2,,,維持,,
4308,1,1,,,維持,,
4310,3,3,2,2,維持,減少,維持
4311,2,2,,,維持,,
26825,1,1,1,1,維持,維持,維持
413,3,3,3,,維持,維持,
4330,2,2,,,維持,,
4331,3,,,,,,
4333,3,,,,,,
4334,3,3,3,3,維持,維持,維持
4339,2,2,2,2,維持,維持,維持
4340,1,1,1,1,維持,維持,維持
4341,3,3,3,3,維持,維持,維持
4342,3,3,,,維持,,
570,3,3,3,,維持,維持,
4346,1,1,1,1,維持,維持,維持
4349,3,3,,,維持,,
4352,3,3,3,3,維持,維持,維持
820,3,2,2,2,減少,維持,維持
4358,3,3,3,,維持,維持,
4361,3,,,,,,
1080,3,3,3,,維持,維持,
4367,2,2,2,2,維持,維持,維持
4368,2,,,,,,
1356,3,3,3,,維持,維持,
4374,3,,,,,,
4375,3,3,3,3,維持,維持,維持
4379,2,2,2,2,維持,維持,維持
4380,2,2,,,維持,,
4381,2,2,2,2,維持,維持,維持
4384,3,3,3,3,維持,維持,維持
4388,3,3,3,3,維持,維持,維持
2946,3,2,2,2,減少,維持,維持
4398,2,2,2,2,維持,維持,維持
4411,3,3,3,3,維持,維持,維持
4417,1,,,,,,
4423,2,2,2,2,維持,維持,維持
4431,3,3,3,3,維持,維持,維持
4443,2,2,2,2,維持,維持,維持
4456,2,2,2,2,維持,維持,維持
4460,3,3,3,,維持,維持,
4463,3,3,3,3,維持,維持,維持
4466,3,,,,,,
3189,3,3,3,,維持,維持,
4472,2,2,2,2,維持,維持,維持
4476,3,3,3,3,維持,維持,維持
4483,3,3,3,3,維持,維持,維持
4486,3,,,,,,
4490,3,3,3,3,維持,維持,維持
4491,3,3,3,3,維持,維持,維持
4493,3,3,3,3,維持,維持,維持
4494,3,3,3,3,維持,維持,維持
4499,3,3,3,3,維持,維持,維持
4501,3,,,,,,
4502,3,3,3,3,維持,維持,維持
4503,3,,,,,,
4511,3,3,3,3,維持,維持,維持
4515,2,2,2,2,維持,維持,維持
4517,3,,,,,,
4518,3,3,3,3,維持,維持,維持
4520,1,1,1,,維持,維持,
4525,3,3,3,3,維持,維持,維持
4530,2,2,2,2,維持,維持,維持
4532,2,2,2,2,維持,維持,維持
4534,2,,,,,,
3192,3,2,2,2,減少,維持,維持
4542,2,,,,,,
4563,1,1,1,1,維持,維持,維持
4569,3,,,,,,
4570,3,,,,,,
4572,2,2,,,維持,,
4574,2,2,2,2,維持,維持,維持
3862,3,3,3,,維持,維持,
4582,2,2,2,2,維持,維持,維持
4583,3,3,3,3,維持,維持,維持
4584,2,2,2,,維持,維持,
4103,3,3,3,,維持,維持,
4589,3,3,,,維持,,
4590,3,3,3,3,維持,維持,維持
4591,3,3,3,3,維持,維持,維持
4281,3,3,3,,維持,維持,
4602,3,3,2,,維持,減少,
4607,3,3,3,3,維持,維持,維持
4614,3,,,,,,
4616,2,2,2,2,維持,維持,維持
4619,2,2,2,2,維持,維持,維持
4620,3,3,3,3,維持,維持,維持
4622,3,3,3,3,維持,維持,維持
4626,3,3,3,3,維持,維持,維持
4634,3,3,3,3,維持,維持,維持
4635,2,2,2,2,維持,維持,維持
4638,3,,,,,,
4639,3,,,,,,
4642,3,,,,,,
4650,3,3,3,3,維持,維持,維持
4652,2,2,2,2,維持,維持,維持
4288,3,3,3,,維持,維持,
4657,2,2,2,2,維持,維持,維持
4659,3,3,3,3,維持,維持,維持
4397,3,3,3,,維持,維持,
4664,3,3,3,3,維持,維持,維持
4665,3,3,3,3,維持,維持,維持
4669,3,3,,,維持,,
4678,1,1,1,1,維持,維持,維持
4679,3,3,3,3,維持,維持,維持
4680,2,2,2,2,維持,維持,維持
4681,1,,,,,,
6350,2,2,2,3,維持,維持,増加
4690,1,,,,,,
4694,3,,,,,,
4697,3,3,3,3,維持,維持,維持
4701,3,3,3,,維持,維持,
4703,3,,,,,,
4710,3,3,3,2,維持,維持,減少
4711,3,3,3,3,維持,維持,維持
4715,1,1,1,,維持,維持,
4716,3,3,3,3,維持,維持,維持
6443,3,3,1,1,維持,減少,維持
4721,3,,,,,,
4722,1,1,1,2,維持,維持,増加
4723,3,3,3,3,維持,維持,維持
4726,3,3,3,3,維持,維持,維持
4732,2,2,2,2,維持,維持,維持
4733,3,3,3,,維持,維持,
4734,3,3,3,3,維持,維持,維持
4738,3,3,,,維持,,
4742,2,2,2,2,維持,維持,維持
4743,3,3,3,3,維持,維持,維持
4744,2,2,2,2,維持,維持,維持
